id,x,y,cpu,memory,storage,bandwidth
0,0.393746616771176,0.2885397843358794,716.6918124570549,24.81801579461245,236.56128816073857,71.86138708264991
1,0.1934155264746698,0.3312896111706712,487.2114715196243,352.268928352985,246.92216211921237,80.75876570655495
2,0.1206697617731543,-0.6313200659597873,771.2537478029669,377.92275515232114,273.57839447770687,124.03440695834988
3,-0.1295394709903037,-0.1941790492210844,1087.6008975978789,226.64056226744992,272.0855303715994,119.50242972374582
4,0.0142785673118336,0.765640493692257,452.5572920809617,437.64680217499625,147.98444359242524,98.60818552755826
5,0.0242178850301094,-0.0142000671558324,452.56322544198497,623.7483852476662,170.43387839756213,103.18337759914196
6,-0.1071105224813389,-0.6533167492231915,1107.9053418259855,1111.6483256865395,244.58714278303444,141.5889788861715
7,-0.0494239122958556,-0.5942868017923221,814.5298567285888,548.2087878845174,244.5233783032854,79.71978764963717
8,-0.7896337096793181,0.0929405831074656,367.51260193928806,575.5223015647366,244.58777664756192,117.40818288679874
9,0.0906321365981334,0.3353274070220001,733.2604543225743,466.2333546672648,414.94149087969663,92.60769684766241
10,0.3305743818607508,-0.4681207431241497,369.7014825123966,140.89499520500112,247.43796651131234,92.09504677827768
11,0.1629674875157979,-0.6965286596727259,368.8659069310961,482.01197059310584,276.2587030704087,135.66802673961453
12,-0.3252172349568217,0.4085578423364897,624.6248325092574,510.5670164071475,266.99177349374105,126.62016405061803
13,0.001595171529114,0.4977523696328677,154.27685174191515,1301.607865591739,251.54668410281454,126.22606796502683
14,0.2840560493749176,0.1203724515576,86.20293478604992,427.41722545638794,202.20881522759373,142.50958170962838
15,0.7295181277182343,0.0778259295397977,333.9700594655218,590.0055365112341,257.03740991595424,99.99519873189294
16,0.5336406909212789,-0.4503790245407165,171.14422465129473,479.3133284320135,178.85538706896384,121.87172040925374
17,0.3719524838744111,-0.5136958962464035,650.7485542519601,106.02610560641654,206.21289660066753,89.03059026516893
18,0.6434855374319391,0.6166590319205959,209.02134665120315,866.9426849323256,193.52728695335202,110.02946754753842
19,0.5352834655767694,0.7684640471821086,26.775382717487787,738.2667575981286,222.4788151789116,94.99244103326429
20,0.1349908373529321,0.2462490515524703,1066.8634514167943,751.1376211930342,336.43901709272563,102.51043516898827
21,-0.9812590217601675,0.2604751765675538,455.5847552007841,191.381256201437,122.99571725160442,118.99889206913458
22,0.3813395861575264,0.2109669899677086,561.5846003964499,952.5219835928871,253.32637733617307,72.21800274739722
23,-0.5826658739535553,0.1561018557268247,22.27796298013766,29.268521657581232,135.9877874709638,168.55518703286734
24,-0.5712440386057204,-0.1420418452264136,340.4408312901941,683.925865346007,194.2128332956573,66.00218619483194
25,0.59395358066297,0.4167817427946173,577.2672715233424,1211.8100356944972,273.8794945485831,59.11200017370357
26,-0.1851458346640467,0.6386826154399087,121.21250248270098,164.66808377272184,221.58082006736453,137.6319025502913
27,-0.052679494492927,0.2094417389765167,672.9567476543602,304.32201495299,163.29244485791776,125.50296375076437
28,0.0888667254989274,-0.002976469289862,320.11000268764747,523.5439575575425,181.7912559668792,119.95752127397449
29,-0.2699362160380874,0.0372628982766965,431.7622795860586,325.00224041829927,252.9863296529109,120.0973859672341
30,-0.192811569672868,0.1044749084341771,319.7240570318301,19.718610717369472,181.0224519284541,98.89464839328835
31,-0.5340365589523939,-0.315491436380224,1206.5907910155388,513.3100562513891,229.34793829322444,69.60209462875252
32,-0.2485725167620671,-0.3434486447727902,532.3021215237006,141.0431753991216,220.62596394598316,101.80902828393971
33,0.0172867915085006,0.4141441588639828,154.92472347637084,646.6405838050146,185.04264372647415,76.88686380516984
34,0.4201046263335413,0.5513632447441369,834.4466011303151,188.0772765073915,327.725835439158,131.57514346987355
35,0.375530377468988,-0.388995685406117,95.9687822314001,1000.958624646578,250.65491026249276,94.43259969660352
36,-0.1847518725469581,0.3387488121912912,612.6630162746582,232.90301265912177,114.93773391676368,71.97715999647131
37,-0.0007948869680265,-0.831724132125538,171.042090357157,384.72145926814767,227.81653509364648,88.66256359803086
38,0.0249585483293752,-0.3047977789717148,57.17538673797327,758.5394852098061,184.5227493943667,112.96747228389819
39,0.0920312437010186,-0.1180984702737277,608.325380173218,85.55517629104037,261.8077716255268,80.64148023497748
40,0.7386325661583142,0.2653575633292961,804.0608074227373,565.6169074486131,177.8501373670863,72.08561768230166
41,-1.0,0.0236258971707736,599.1122613772314,921.0347119230979,212.44390933730813,107.36571689930659
42,0.1546859371808112,-0.1399967539285034,495.38486963537576,38.42296484881297,244.07429848274307,107.40806197116498
43,-0.4164588710441387,0.5991471835212825,428.36153810381103,551.5191097859248,262.4877126738265,82.52086698129922
44,0.5569053681404975,-0.236475350918546,2.844184039331708,576.2900990374104,157.0374709206945,83.70926957723204
45,0.0527236748656727,0.1799122962842858,277.0292920882688,748.1061111490349,201.22722400291457,106.9805388751007
46,0.3901387289416566,0.153125501012967,370.705781051961,83.55161291939964,194.05902854908254,51.37036810290778
47,-0.5518137106805056,0.2735565270086024,919.2225201633082,56.06253568129938,184.95440230127465,52.71485389959587
48,-0.2509040696987009,0.582311309997478,661.3631777489793,662.5565019712054,308.40790259607775,75.52046860363349
49,-0.4577293386761213,-0.181690339760504,99.98028988724059,588.5035640757551,238.97006424287295,92.23518815316149
50,-0.2742820401453488,0.6665574783490827,654.3035012766402,573.1990493465612,153.94511277047337,109.59061964562439
51,-0.7547809993790309,-0.1492571604099239,398.0117929264527,604.7863289211366,265.14721531422384,148.13229406538625
52,0.2039038348457115,-0.1222988961296096,292.54131912023485,266.8845406681431,326.6137922983665,127.6873727897413
53,-0.36222162167869,-0.0705707644094647,758.2389703981037,567.1949529005578,270.9965111917961,94.00625111560653
